SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.022623969,37,0,0.313481675,9167.0,7,0,1,0,0.0
0,0.021712929,45,0,0.148570808,9200.0,9,0,2,0,3.0
0,0.233373223,50,0,0.276172724,12875.0,10,0,1,0,4.0
0,0.006715678,61,0,0.255747517,7350.0,6,0,1,0,0.0
0,0.691323283,44,0,0.279589833,9166.0,10,0,2,0,2.0
1,0.9999999,30,0,0.050885961,2200.0,2,1,0,0,0.0
0,0.174066075,26,0,0.408096591,7039.0,10,0,2,0,0.0
0,0.059847008,38,0,2.584922797,1100.0,4,0,1,0,0.0
0,0.011133086,76,0,0.005860193,2388.0,3,0,0,0,0.0
0,0.879824035,25,1,0.690193629,1600.0,5,0,0,0,1.0
0,0.047316022,40,0,0.3772145,3668.0,21,0,1,0,2.0
0,0.036206839,45,1,0.378846795,9000.0,18,0,2,0,4.0
0,0.908216336,58,2,0.139472106,6667.0,10,0,0,0,0.0
0,0.880109793,39,5,0.199256915,7266.0,10,0,1,0,1.0
0,0.105114533,49,0,0.458383182,5850.0,18,0,2,0,0.0
0,0.182831615,67,0,0.229486793,9956.0,14,0,1,0,1.0
0,0.029716217,75,0,0.556546617,11883.0,5,0,2,0,3.0
0,0.830507296,47,0,0.671679909,7047.0,12,0,1,0,0.0
0,0.01536292,57,0,0.018678161,1391.0,10,0,0,0,0.0
0,0.024693616,65,0,1.155193237,3311.0,6,0,1,0,0.0
0,0.889074062,64,0,0.148093299,2700.0,2,0,0,0,0.0
0,0.030580216,54,0,0.020709355,4200.0,8,0,0,0,2.0
0,0.090922394,53,0,0.034439574,1596.0,5,0,0,0,0.0
0,0.9999999,47,0,0.094220495,4117.0,6,0,0,0,1.0
0,0.877561219,43,0,0.031845954,5400.0,5,0,0,0,2.0
0,0.634119669,64,0,0.074385123,5000.0,10,0,0,0,0.0
0,0.901133316,55,1,0.547342585,10592.0,13,0,4,0,3.0
0,0.341882741,62,0,0.225946467,8293.0,8,0,1,0,1.0
0,0.801228434,55,0,0.704541259,10833.0,17,0,2,0,1.0
0,0.130539296,37,0,0.340565417,6083.0,11,0,2,0,2.0
0,0.05537093,59,0,0.437051694,4042.0,11,0,2,0,0.0
0,0.000647607,80,0,0.165346535,3029.0,9,0,0,0,0.0
0,0.0,43,1,0.408163265,7594.0,5,0,2,0,2.0
0,0.027377169,80,0,0.1802172,3406.0,10,0,1,0,0.0
0,0.011408047,66,0,0.002285497,10500.0,13,0,0,0,0.0
0,0.061972075,86,1,0.30021978,2274.0,20,0,1,0,0.0
0,0.001313105,54,0,0.136838357,8425.0,6,0,1,0,2.0
0,0.146785551,41,0,0.422972324,6250.0,7,0,2,0,3.0
1,0.681886352,45,0,0.492640933,3600.0,3,2,1,0,0.0
0,0.750734862,76,0,0.06314948,2501.0,4,0,0,0,0.0
0,0.030458636,75,0,0.00659868,5000.0,5,0,0,0,0.0
0,0.043818466,62,0,0.418033783,8228.0,9,0,2,0,0.0
1,0.905937509,60,0,1.30145612,2540.0,15,3,2,2,0.0
0,0.159113635,62,0,0.13288219,3250.0,2,0,0,0,0.0
1,0.003829175,81,0,0.000741525,9439.0,14,0,0,0,0.0
0,0.907452965,52,1,0.370097394,11396.0,9,0,1,0,0.0
0,0.053348666,65,0,0.318011527,6939.0,10,0,1,0,1.0
0,0.003413846,88,0,0.000799872,6250.0,6,0,0,0,0.0
0,0.034696205,59,0,0.231621721,5413.0,10,0,1,0,1.0
0,0.9999999,47,1,0.003690037,2438.0,0,0,0,0,0.0
0,0.255938963,79,0,0.566354944,9516.0,5,0,2,0,0.0
0,0.938359152,70,0,0.471273604,7466.0,19,0,0,0,0.0
0,0.949207153,40,0,0.645328248,7341.0,11,0,2,0,2.0
0,0.001132399,63,0,0.155991925,5448.0,10,0,1,0,0.0
0,0.9999999,61,0,0.253198294,1875.0,3,0,0,0,0.0
0,0.527987552,55,0,0.513825965,6400.0,14,0,1,0,0.0
0,0.0,47,1,0.545253863,2717.0,4,0,1,1,3.0
0,0.195513348,42,0,0.581865128,6583.0,17,0,3,0,3.0
0,0.023435389,65,0,0.002039837,8333.0,5,0,0,0,0.0
0,0.079092091,73,0,0.003264727,7044.0,1,0,0,0,2.0
0,0.594474858,42,0,0.205082078,8893.0,14,0,1,0,0.0
0,0.96151924,74,1,0.479426599,3766.0,7,0,1,0,0.0
0,0.02919927,61,0,0.005383787,6500.0,3,0,0,0,0.0
0,0.04087673,56,1,0.79694775,3865.0,5,0,1,0,2.0
0,0.009537682,75,0,0.329890037,3000.0,11,0,1,0,0.0
0,0.027130787,65,0,0.148642568,20000.0,10,0,1,0,2.0
0,0.052161136,46,0,0.193444542,10250.0,6,0,1,0,1.0
0,0.202797203,24,0,0.006928406,865.0,2,0,0,0,0.0
1,0.735092824,71,1,0.236391913,4500.0,6,1,0,0,0.0
0,0.0,57,0,0.518423308,4667.0,7,0,3,0,0.0
1,0.913176675,74,0,0.43777511,4997.0,14,0,1,0,1.0
0,0.099190081,41,0,0.4452,4999.0,7,0,2,0,0.0
0,0.862246758,53,0,0.520720721,3329.0,9,0,1,0,1.0
0,0.228858679,51,1,1.009177973,2505.0,10,0,1,0,2.0
0,0.9999999,43,0,0.0,2455.0,0,0,0,0,2.0
0,0.552453962,74,0,0.411128284,5822.0,7,0,2,0,2.0
1,0.096071141,47,0,0.220449144,20616.0,7,0,1,0,1.0
0,0.0,44,0,0.09983906,70833.0,7,0,1,0,2.0
0,0.81838976,56,3,0.763302863,16518.0,19,0,6,1,1.0
0,0.001035677,75,0,0.173613921,2470.0,5,0,0,0,0.0
0,0.812197648,74,0,0.501770464,4800.0,10,0,0,0,0.0
0,0.112252801,50,0,0.378362686,5166.0,7,0,1,0,2.0
0,0.009272723,56,0,0.065438223,4232.0,6,0,0,0,0.0
0,0.887404604,49,0,0.454462128,12000.0,14,0,2,0,2.0
0,0.021827948,64,0,0.344083562,13115.0,8,0,2,0,1.0
0,0.453380178,33,0,0.671923209,2916.0,8,0,1,0,1.0
0,0.199963637,39,0,0.425179631,3200.0,6,0,1,0,3.0
0,0.454195995,38,0,0.356366797,2300.0,10,0,0,0,0.0
0,0.157030924,33,0,0.221963006,6000.0,18,0,0,0,0.0
0,1.050101024,37,0,0.518578092,6216.0,9,2,1,1,2.0
0,0.212729274,69,1,0.087252125,12354.0,12,0,0,0,1.0
0,0.001443532,38,0,0.081435473,8693.0,6,0,0,0,0.0
0,0.41303475,44,0,0.269848828,8400.0,15,1,0,0,3.0
0,0.17821706,63,1,0.453637934,5208.0,3,0,1,0,0.0
0,0.555725834,34,1,0.50259896,2500.0,10,0,1,0,0.0
0,0.764235764,27,0,0.007199424,4166.0,1,0,0,0,0.0
0,0.0,45,0,0.084931985,5733.0,6,0,0,0,4.0
0,0.0,46,0,0.161025511,7917.0,9,0,0,0,1.0
0,1.006110432,46,0,0.614367476,5066.0,10,0,1,0,1.0
0,0.14344333,58,0,0.664131812,4733.0,5,0,1,0,0.0
0,0.506383633,77,0,0.152602176,3400.0,6,0,0,0,0.0
0,0.278772123,44,0,2873.0,0.0,8,0,1,0,2.0
0,0.265658722,44,0,0.532556072,10120.0,16,0,2,0,3.0
0,0.237385233,47,0,0.270945811,5000.0,20,0,2,0,2.0
0,0.559380194,58,0,0.235505798,2500.0,7,0,1,0,0.0
0,0.670411537,61,0,1.089165091,3700.0,15,1,1,0,1.0
0,0.506488643,78,2,0.417763706,6000.0,16,0,2,0,0.0
0,0.381874516,42,0,0.362355239,7166.0,5,0,1,0,3.0
0,0.0,55,0,1.205833921,4250.0,8,0,2,0,0.0
0,0.049082515,71,0,0.020403377,4263.0,6,0,0,0,0.0
0,0.17967733,41,0,0.798931384,3555.0,14,0,1,0,3.0
1,1.001646671,46,5,0.64117941,2000.0,8,0,2,0,0.0
0,0.077285061,58,0,0.673832617,10000.0,6,0,2,0,4.0
0,0.429887505,51,0,0.592129919,1600.0,18,0,1,1,0.0
0,0.090610232,58,0,0.663084229,4000.0,9,0,1,0,0.0
0,0.511648835,34,1,0.458513829,3000.0,4,1,0,0,0.0
0,0.9999999,29,0,0.335332334,2000.0,1,0,0,0,3.0
0,0.191577676,63,0,0.169730985,5166.0,6,0,1,0,2.0
0,0.9999999,33,0,0.113636364,3211.0,6,0,0,0,0.0
0,0.321622947,51,1,0.931837791,1158.0,11,0,1,0,0.0
0,0.0,34,1,0.221769874,4666.0,4,0,0,0,0.0
0,0.01930773,72,0,0.006971837,10900.0,8,0,0,0,0.0
0,0.0,69,0,0.406288788,4833.0,7,0,2,0,1.0
0,0.9999999,48,1,0.255108767,1516.0,1,0,0,0,0.0
0,0.042673703,47,1,6.965087282,400.0,21,0,2,0,1.0
0,0.215501131,42,0,0.3290589,4600.0,11,0,0,0,1.0
0,0.083656967,54,0,1.798201798,1000.0,5,0,2,0,2.0
0,0.251717242,29,0,93.0,0.0,6,0,0,0,0.0
0,0.482587065,38,0,0.000827358,3625.0,2,0,0,0,1.0
0,0.0,42,0,1.516112444,5833.0,17,0,11,0,0.0
0,0.9999999,63,0,0.0,2390.0,1,0,0,0,1.0
0,0.956529549,33,0,0.222841226,14000.0,8,0,2,0,3.0
0,0.232671242,71,0,0.182082043,5167.0,7,0,1,0,0.0
0,0.021086727,62,0,0.160767846,3333.0,17,0,0,0,0.0
0,0.259990406,30,1,0.737704918,2500.0,10,0,2,0,0.0
0,0.641143502,30,0,0.647741475,5600.0,6,0,2,0,0.0
0,0.654531896,58,0,0.474741418,6670.0,5,0,1,0,1.0
0,0.066499696,50,0,0.028398529,73700.0,11,0,1,0,2.0
1,0.218421053,35,4,0.104986877,2666.0,10,2,0,1,0.0
0,0.697279076,48,0,0.791669132,16900.0,17,0,4,0,3.0
0,0.437186552,37,1,0.430443395,6562.0,8,0,1,0,1.0
0,0.027982409,53,0,0.005086827,5700.0,4,0,0,0,3.0
0,0.461784278,65,0,0.587594853,3030.0,6,0,0,0,1.0
0,0.366566673,39,0,0.413366931,8333.0,13,0,1,0,2.0
0,0.9999999,57,0,0.095936043,1500.0,3,1,0,0,2.0
0,0.518202556,47,0,0.467588735,6000.0,7,0,2,0,3.0
0,0.016576764,67,3,0.245188703,4000.0,18,0,1,0,0.0
0,0.039732274,61,0,0.462142958,21250.0,13,0,5,0,1.0
0,0.000653821,52,0,0.117788221,10000.0,4,0,1,0,3.0
0,0.132709383,60,0,0.451592755,1600.0,4,0,0,0,0.0
0,0.234263666,63,0,0.212473441,8000.0,20,0,0,0,0.0
0,0.018783653,36,0,1.913366931,4166.0,9,0,5,0,0.0
0,0.988494201,25,0,0.199434229,4948.0,9,0,0,0,0.0
0,0.057000318,61,0,0.366307542,4083.0,21,0,1,0,0.0
1,1.015074604,30,0,0.136561955,4583.0,3,0,0,0,5.0
0,0.003277832,42,0,0.833615723,2950.0,7,0,2,0,3.0
0,0.436135138,58,0,0.431500378,10583.0,14,0,1,0,2.0
0,0.072554414,64,2,0.881631565,3750.0,24,0,1,0,1.0
1,0.676550117,43,0,0.401799743,7000.0,10,4,0,0,4.0
0,0.0,39,0,0.551779288,2500.0,7,0,2,0,0.0
0,0.030031416,65,0,0.182821802,17300.0,24,0,3,0,0.0
0,0.200380771,23,0,12.0,0.0,3,0,0,0,0.0
0,0.544197426,33,0,0.19026991,3000.0,5,0,1,0,1.0
0,0.45709601,34,0,0.199887069,7083.0,6,0,0,0,3.0
0,0.045122015,48,0,0.340513328,12116.0,8,0,1,0,0.0
0,0.039604105,73,0,0.131050924,15100.0,7,0,2,0,0.0
0,0.017832739,38,0,0.003870718,5166.0,4,0,0,0,1.0
0,1.641196013,37,0,0.119063849,4400.0,4,1,0,2,2.0
0,0.583340569,43,0,0.273552587,5837.0,8,0,2,0,0.0
0,0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1.0
0,0.056152406,65,0,0.327294554,9162.0,7,0,1,0,1.0
0,0.316715023,83,0,0.423288356,2000.0,5,0,0,0,0.0
0,0.650194182,39,0,0.411372631,4800.0,5,0,1,0,3.0
0,0.101849349,50,0,0.027847197,2800.0,5,0,0,0,0.0
0,0.930579443,62,0,0.322770712,13916.0,19,0,2,0,0.0
0,0.003348573,79,0,0.00076864,7805.0,7,0,0,0,0.0
0,0.045340624,85,0,0.138057595,7083.0,7,0,1,0,0.0
1,0.970388412,40,0,0.391001607,5600.0,5,0,1,0,1.0
0,0.9999999,22,0,0.055398302,4945.0,1,0,0,0,0.0
0,0.001051541,72,0,0.366706876,4144.0,15,0,0,0,0.0
0,0.9999999,50,0,0.15438829,16600.0,2,0,1,0,3.0
0,0.537731896,44,0,0.356395974,10232.0,13,0,1,0,2.0
0,0.998000286,31,0,0.297612438,1800.0,4,0,0,0,0.0
0,0.211890582,39,0,0.313805759,7083.0,13,0,2,0,3.0
0,0.026446847,42,0,0.46807757,11292.0,16,0,4,0,3.0
1,0.9999999,50,0,0.109015516,7475.0,2,2,0,1,0.0
0,0.21371116,62,0,0.264747332,14900.0,15,0,1,0,1.0
0,0.111202433,47,0,0.341433318,10534.0,6,0,1,0,3.0
0,0.212175007,54,0,0.605629954,3658.0,7,0,2,0,0.0
0,0.045186097,42,0,0.095278823,5845.0,10,0,0,0,0.0
0,0.155844156,26,0,0.000769083,5200.0,1,0,0,0,0.0
0,0.9999999,63,0,0.179642533,3300.0,2,0,0,0,1.0
0,0.006583931,80,0,0.050189962,5000.0,10,0,0,0,0.0
0,0.270522569,41,0,2.797698945,1042.0,11,0,2,0,2.0
0,0.9999999,31,0,0.0,2300.0,0,4,0,0,0.0
0,0.194744797,43,0,0.300169862,4120.0,12,0,0,0,0.0
0,0.083926808,40,0,0.197401299,2000.0,6,0,0,0,0.0
0,0.008730005,69,0,0.148335204,5345.0,12,0,2,0,0.0
0,0.04909509,80,0,0.00224955,6667.0,4,0,0,0,0.0
0,0.081813831,48,0,0.373712901,1650.0,14,0,0,0,0.0
0,0.050717044,52,0,924.0,0.0,4,0,2,0,1.0
0,0.063785323,43,1,0.358580825,5016.0,18,0,1,0,1.0
0,0.266499776,45,0,0.493126718,4000.0,15,0,0,0,0.0
0,0.010032542,61,2,0.458451561,7400.0,23,0,2,0,0.0
0,0.01776985,85,0,0.007748063,4000.0,7,0,0,0,0.0
0,0.010111223,53,0,0.278205557,2986.0,4,0,0,0,1.0
0,0.277032266,44,0,0.612191025,4166.0,9,0,1,0,0.0
0,0.60013333,39,0,0.50430436,3600.0,10,0,0,0,1.0
0,0.41174972,47,0,1.553223388,2000.0,14,1,2,0,0.0
0,0.425913068,28,0,0.23503876,3224.0,6,0,0,0,0.0
0,0.010977534,92,0,0.00419916,3333.0,10,0,0,0,0.0
0,0.010666272,67,0,0.002923977,2735.0,2,0,0,0,0.0
0,0.038766991,56,0,0.580543272,4748.0,11,0,1,0,0.0
0,0.009004321,46,0,0.017327557,3000.0,7,0,0,0,0.0
0,0.033201283,25,0,0.018511662,2700.0,3,0,0,0,0.0
0,0.406597105,62,0,0.429406037,6161.0,16,0,0,0,1.0
0,0.0,51,0,0.362676056,7667.0,4,0,1,0,0.0
0,0.015899588,79,0,0.006094658,10500.0,22,0,0,0,0.0
0,0.0,73,0,0.06784745,7000.0,6,0,1,0,1.0
0,0.908015331,33,0,0.274949084,5400.0,4,0,1,0,4.0
0,0.009219972,71,0,0.002502085,4795.0,3,0,0,0,0.0
1,0.953413392,78,0,0.647700418,5500.0,17,0,2,0,0.0
0,0.36242505,22,0,0.011420414,1400.0,1,0,0,0,0.0
0,0.225735892,34,1,0.156574231,5300.0,16,0,0,0,0.0
0,0.203226559,30,0,0.133071124,3050.0,5,0,0,0,0.0
0,0.092049854,64,0,0.326421249,8583.0,14,0,1,0,1.0
0,0.057155929,60,0,0.224294881,6700.0,10,0,1,0,0.0
0,0.048490177,57,0,0.248850899,12400.0,17,0,1,0,1.0
0,0.069790697,63,0,0.289109722,9760.0,6,0,1,0,1.0
0,0.091543054,76,0,0.105509466,4700.0,9,0,1,0,0.0
0,0.212785199,37,1,106.2727273,21.0,6,0,2,0,4.0
0,0.004391179,63,0,0.007065217,1839.0,10,0,0,0,0.0
0,0.029087971,79,0,0.262818446,3100.0,6,0,1,0,1.0
0,0.019141763,43,0,0.093431484,8829.0,5,0,0,0,1.0
0,0.156160649,54,0,0.320964126,8919.0,11,0,2,0,0.0
0,0.0,34,0,0.396094708,10600.0,12,0,1,0,0.0
0,0.871296128,27,0,0.29787725,4333.0,12,0,0,0,0.0
0,0.0,53,0,0.0,6400.0,6,3,0,0,4.0
0,0.153307782,49,3,0.071205497,1600.0,16,0,0,0,3.0
0,0.227898356,39,1,0.226050534,7400.0,14,0,1,1,1.0
0,0.0,68,0,0.392834826,4800.0,5,0,1,0,0.0
0,0.953289051,36,1,0.262044171,9734.0,10,0,2,0,1.0
0,0.440688273,65,1,0.349457246,5250.0,11,0,0,0,1.0
0,0.245930854,39,0,0.537720414,5500.0,11,0,1,0,1.0
0,0.053760115,62,0,1.090636455,3000.0,6,0,1,0,0.0
0,0.42422289,55,0,0.501148063,13500.0,12,0,4,0,0.0
0,0.013854915,66,0,2.283543291,5000.0,15,0,10,0,0.0
0,0.014121315,47,0,0.316556954,12000.0,9,0,1,0,2.0
0,0.078682067,63,1,0.185406607,13046.0,6,0,2,0,0.0
0,0.832633473,28,1,0.491573836,3500.0,5,0,0,0,3.0
0,0.524639337,57,3,0.376524695,5000.0,9,0,2,0,2.0
0,0.591788274,81,1,1.009516041,3677.0,11,0,1,0,0.0
0,0.062643052,53,0,0.219390305,2000.0,5,0,0,0,0.0
0,0.722055589,32,1,0.045581767,2500.0,4,0,0,0,0.0
0,0.005812798,85,0,0.001953398,7166.0,21,0,0,0,0.0
0,0.447537048,39,0,0.314798044,11041.0,8,0,2,0,3.0
0,0.188874515,59,0,1.120994617,3900.0,7,0,3,0,0.0
0,0.0,63,0,0.225657591,6500.0,6,0,1,0,0.0
0,0.067004336,65,1,0.203103695,15400.0,17,0,2,0,0.0
0,0.9999999,55,1,0.12404418,3530.0,3,3,0,0,1.0
0,0.023868885,57,1,0.173724024,11500.0,8,0,1,0,1.0
0,0.263469479,44,0,0.372256365,6833.0,9,0,1,0,0.0
0,0.457918069,56,0,0.539335416,7041.0,10,0,2,0,0.0
0,0.110900392,37,0,0.843696867,8233.0,9,0,3,0,2.0
1,0.041795779,45,0,0.112492133,6355.0,14,0,1,0,0.0
0,0.023237542,58,0,0.812428571,6999.0,19,0,3,0,1.0
0,0.015668674,60,0,0.128682536,4242.0,5,0,1,0,0.0
0,0.077675767,30,0,0.086365454,2500.0,3,0,0,0,0.0
0,0.62080115,38,0,0.314719062,2900.0,7,0,0,0,0.0
0,0.373204394,36,0,0.390601566,6000.0,8,0,1,0,2.0
0,0.0,53,0,1.30993107,7833.0,9,0,4,0,2.0
0,0.144,37,1,0.121410274,14833.0,10,0,1,0,3.0
0,0.35810134,71,0,0.729532559,3700.0,34,0,1,0,0.0
0,0.58221901,28,0,0.253262983,3600.0,7,0,1,0,0.0
0,1.00119976,53,0,0.108072342,6800.0,6,0,0,0,0.0
0,0.0,37,0,0.0,1863.0,1,0,0,0,2.0
0,0.513119284,45,0,0.290328896,5107.0,9,0,1,0,1.0
0,0.290817177,29,0,0.257562036,5520.0,4,0,0,0,0.0
0,0.09495023,62,0,0.341329335,2000.0,3,0,1,0,1.0
0,0.426622223,68,0,0.282673345,19166.0,11,0,2,1,0.0
0,0.626794978,62,0,0.328674778,6081.0,17,0,2,0,0.0
0,0.126161843,31,0,0.406318736,5000.0,7,0,2,0,0.0
0,0.101897453,55,0,0.217801753,10380.0,5,0,1,0,2.0
0,0.513794482,40,3,0.248218973,8000.0,4,0,2,1,0.0
0,0.003998001,22,0,0.0,929.0,5,0,0,0,0.0
0,0.010216435,51,0,0.383434396,7750.0,10,0,1,0,2.0
0,0.721056575,54,3,0.479382916,10500.0,19,0,2,0,1.0
0,0.0,44,0,0.149664115,6400.0,5,0,1,0,2.0
0,0.768199472,53,0,0.356263356,9826.0,13,0,2,0,2.0
0,0.888074617,60,0,0.754632035,5774.0,8,0,2,0,0.0
0,0.026829232,37,0,0.367625819,9000.0,7,0,2,0,1.0
0,0.02212609,51,0,0.002755664,3265.0,2,0,0,0,0.0
1,0.377623144,44,1,0.185881219,8300.0,5,0,1,0,2.0
1,1.068627941,36,6,0.696375958,6787.0,9,3,1,1,4.0
0,0.9999999,43,0,0.196125908,825.0,1,0,0,0,3.0
0,0.31374625,48,0,0.253980126,9358.0,7,0,2,0,1.0
0,0.046703219,48,0,0.544994579,8300.0,10,0,2,0,0.0
0,0.060841474,43,0,0.450237869,10509.0,7,0,2,0,0.0
0,0.866061762,63,0,0.051486606,66560.0,11,0,1,0,1.0
0,0.087162276,52,0,0.35816916,6750.0,20,0,2,0,0.0
0,0.356456696,45,0,0.643735626,10000.0,17,0,2,0,3.0
0,0.07475701,81,0,0.015195948,3750.0,3,0,0,0,2.0
0,0.064762624,66,0,0.401564537,3834.0,7,0,0,0,0.0
0,0.015998222,63,0,0.558312655,805.0,9,0,1,0,0.0
0,0.809930528,50,0,0.465816773,8000.0,11,0,1,0,2.0
0,0.005609066,73,0,0.000777691,9000.0,7,0,0,0,0.0
0,0.034302229,49,1,0.366488536,5800.0,9,0,1,0,0.0
0,0.003162157,52,0,0.032935098,3096.0,14,0,0,0,0.0
0,0.001775932,54,0,0.532263989,8166.0,9,0,3,0,0.0
0,0.038414192,57,0,0.052688993,18333.0,8,0,1,0,0.0
1,0.9999999,51,0,0.57152343,10541.0,6,1,2,3,3.0
0,0.508175509,29,0,0.107410491,1200.0,3,0,0,1,0.0
0,0.006938931,59,0,0.097370137,4600.0,12,0,0,0,1.0
0,0.004499906,40,0,0.463197205,8300.0,7,0,2,0,3.0
0,0.582697981,61,1,0.409380113,5500.0,12,0,1,0,0.0
0,0.155427143,50,0,0.364393939,5279.0,18,0,0,0,1.0
0,0.067786443,53,0,0.398640544,2500.0,6,0,1,0,0.0
1,0.915314538,44,0,0.350547731,3833.0,20,0,0,0,0.0
0,0.579946301,49,1,0.092041312,6583.0,6,0,0,0,0.0
0,0.02065048,67,0,0.005165806,6000.0,6,0,0,0,1.0
0,0.014811121,56,0,0.393630809,5400.0,8,0,1,0,1.0
0,0.053511325,52,0,0.107577848,16666.0,5,0,1,0,1.0
0,0.025804136,67,0,0.043540328,1400.0,5,0,0,0,0.0
0,0.201119552,26,0,0.459901178,2630.0,6,0,1,0,1.0
0,0.579910091,48,2,0.893377759,2400.0,19,1,1,0,2.0
0,0.001976629,54,0,0.00021097,4739.0,2,0,0,0,1.0
0,0.079683438,70,0,0.078723032,40000.0,4,0,1,0,0.0
0,0.576503693,54,3,0.206745581,6166.0,10,0,0,0,0.0
0,0.098760339,41,0,0.154938957,9009.0,11,0,2,0,0.0
0,0.370545662,53,0,0.367068498,10700.0,14,0,2,0,1.0
0,0.074792521,71,1,0.631342613,2226.0,7,0,1,0,0.0
0,0.0,61,0,0.14028735,8560.0,5,0,1,0,1.0
0,0.02429919,45,0,0.797250859,3200.0,7,0,2,1,2.0
0,0.043365221,39,0,0.361939677,6000.0,6,0,1,0,0.0
0,0.046531161,75,0,0.049316894,3000.0,21,0,0,0,0.0
0,0.224355129,39,0,0.258498867,7500.0,8,0,1,0,0.0
0,0.185572462,46,0,0.211234321,5500.0,7,0,1,0,5.0
0,0.171835939,40,0,0.817151411,4675.0,6,0,2,0,0.0
0,0.018173093,69,0,0.18648446,12000.0,15,0,3,0,1.0
0,0.922274472,50,1,0.674091844,2917.0,15,0,0,0,3.0
1,0.108532462,52,3,0.338559418,4400.0,13,1,1,0,1.0
0,0.603321249,45,0,0.218032225,5833.0,9,0,1,0,1.0
0,0.0,43,0,0.206066768,5900.0,8,0,1,2,1.0
0,0.071280344,67,0,0.416936195,3400.0,9,0,1,0,1.0
0,0.169504655,50,3,0.247656916,7041.0,8,0,1,0,0.0
0,0.329534093,50,0,0.305325987,4355.0,3,0,1,0,1.0
0,0.246226324,47,1,0.183004721,3600.0,8,0,0,0,4.0
0,0.064836086,52,0,0.343147358,6792.0,10,0,2,0,1.0
0,0.003707599,51,0,0.001533154,2608.0,6,0,0,0,0.0
0,0.255672756,61,0,0.37507379,13551.0,14,0,2,0,1.0
0,0.108564296,23,0,0.035294118,3229.0,6,0,0,0,0.0
0,0.001434945,53,0,0.219703978,2161.0,8,0,0,0,1.0
0,0.009687248,65,0,0.006107718,1800.0,6,0,0,0,0.0
0,0.171628129,39,0,0.161229846,8000.0,5,0,0,0,2.0
1,0.915343915,24,0,0.304678129,2500.0,5,1,0,1,2.0
0,0.017094424,36,0,0.284671533,10000.0,8,0,2,0,2.0
0,0.300021806,74,1,0.295710121,2400.0,11,0,1,0,0.0
0,0.245096782,55,0,0.181553536,14083.0,8,0,2,0,1.0
0,0.001889243,68,0,0.075353972,4166.0,8,0,1,0,0.0
0,0.106148673,56,0,0.290214477,8951.0,5,0,1,0,1.0
0,0.082021319,39,0,0.145076332,11200.0,13,0,1,0,3.0
0,0.552236868,47,0,0.132120489,6705.0,7,0,0,0,1.0
0,0.321652175,32,0,0.183801252,4950.0,13,0,0,0,0.0
0,0.092566078,51,0,0.309646024,15000.0,10,0,2,0,2.0
0,0.498106464,44,1,0.134220864,4581.0,6,0,0,0,1.0
0,0.683709969,39,0,0.518183012,7616.0,11,0,2,0,3.0
0,0.030804578,39,0,0.090781844,5000.0,5,0,0,0,2.0
0,0.165296601,29,1,0.01665405,1320.0,5,0,0,0,0.0
0,0.150726278,63,0,0.349860056,2500.0,5,0,1,0,1.0
0,0.83210715,26,0,0.211115554,2500.0,5,0,0,0,0.0
0,0.019854932,69,0,0.111462846,6001.0,11,0,0,0,0.0
0,0.016319565,47,0,0.14039548,7079.0,8,0,1,0,3.0
0,0.043965978,57,0,0.118450683,6660.0,6,0,1,0,2.0
0,0.298900367,71,0,0.015596881,1666.0,1,0,0,0,0.0
0,0.050699962,41,0,0.484628843,4000.0,7,0,2,0,0.0
0,0.022984389,71,0,0.404606124,3820.0,7,0,1,0,0.0
0,0.428244257,45,0,1.128297695,3600.0,10,0,1,0,3.0
0,0.185187654,43,0,0.055195584,12500.0,5,0,1,0,2.0
0,0.9999999,48,0,0.152226968,3277.0,3,0,0,0,2.0
0,0.014817134,62,0,0.005998081,4167.0,3,0,0,0,0.0
0,0.0,46,0,0.168207948,4000.0,6,0,0,0,0.0
0,0.049847508,45,0,0.193056021,5961.0,3,0,1,0,0.0
0,0.006477852,64,0,0.175743225,3800.0,5,0,0,0,0.0
1,0.718735472,49,0,0.264513649,2600.0,5,1,0,0,0.0
0,0.282784271,55,0,0.694475446,3583.0,16,0,1,0,1.0
0,0.020223789,63,0,0.005434783,6255.0,3,0,0,0,0.0
0,0.201988118,49,0,0.456852792,6500.0,5,0,1,0,1.0
0,0.081763637,72,0,0.037192561,5000.0,7,0,0,0,1.0
0,0.357257652,41,0,0.351780927,5221.0,10,0,0,0,3.0
0,0.021075074,47,0,0.131781839,7003.0,5,0,0,0,3.0
0,0.0,49,0,0.279394645,11166.0,7,0,2,0,0.0
1,0.604386116,38,1,0.321712381,3900.0,4,1,1,0,2.0
0,0.848493207,43,0,0.298485941,4160.0,5,0,0,0,1.0
0,0.001274173,58,0,0.000292398,6839.0,2,0,0,0,0.0
0,0.032331178,48,0,0.118813531,6000.0,2,0,1,0,0.0
0,0.952698201,30,0,0.619504396,1250.0,2,0,0,0,0.0
1,0.605191257,45,1,0.269276394,5900.0,10,0,0,0,0.0
